515636,MandavdaNana,Amreli,3,3,0.0
521662,PomlaPada,Narmada,0,0,0
515593,Mangvapal,Amreli,42,50,19.047619047619047
521691,Potiyapada,Narmada,0,0,0
515937,MasundadaNana-Mota,Amreli,8,14,75.0
521424,Pratappara,Narmada,0,0,0
515519,Matirala,Amreli,26,46,76.92307692307692
521842,Pujarigadh,Narmada,0,0,0
515399,Mayapadar,Amreli,4,6,50.0
521833,Rachhavada,Narmada,0,0,0
515635,Medi,Amreli,0,0,0
521419,Rajpipla(Rural)(Kunvarpara),Narmada,0,0,0
521610,RakhasKundi,Narmada,0,0,0
515759,Mekda,Amreli,2,2,0.0
